"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.88324919495153e-12,0.468837157005654,0.186,0.146,8.16449674534425e-08,"MXRA7"
2.91300317201149e-12,0.320589068547534,0.197,0.156,8.24875108218492e-08,"COMMD8"
2.98686635995396e-12,-0.592716141446628,0.136,0.169,8.45790947148162e-08,"KIF13A"
2.99457479813675e-12,-0.617060170647053,0.119,0.152,8.47973745588384e-08,"FGF9"
3.08585494759163e-12,-0.401217765429239,0.184,0.221,8.7382154550952e-08,"ZNF618"
3.13771231219562e-12,0.361702524246001,0.152,0.115,8.88505995444433e-08,"TMUB1"
3.20543591669775e-12,0.511866505852363,0.111,0.079,9.07683288531302e-08,"NADK2"
3.2449049133798e-12,-0.486484691982867,0.247,0.282,9.18859724321758e-08,"PPP1R12A"
3.26250138016349e-12,0.266681094410662,0.1,0.069,9.23842515820894e-08,"DPP4"
3.27515792264421e-12,0.29143633120133,0.449,0.394,9.27426468955161e-08,"SUCLG1"
3.65307784022662e-12,0.384253693800502,0.142,0.106,1.03444205201697e-07,"WDR45"
3.73789887930798e-12,0.27965121588031,0.226,0.184,1.05846082565364e-07,"MACROD1"
3.87429746370724e-12,-0.530097809391561,0.168,0.203,1.09708481279798e-07,"SPARC"
3.88067356027477e-12,0.275116219026252,0.231,0.186,1.09889033206301e-07,"PPM1G"
3.9189528584618e-12,-0.596341961719762,0.111,0.142,1.10972988093063e-07,"TNRC6C"
3.94484445109811e-12,0.276529839742936,0.317,0.267,1.11706160321745e-07,"NDUFAF8"
4.03277411464842e-12,0.311481610519387,0.164,0.126,1.14196064604499e-07,"C12orf10"
4.07735945578073e-12,-0.800542698744376,0.1,0.131,1.15458587709343e-07,"SLC26A7"
4.19730916689787e-12,0.423109471290819,0.136,0.101,1.18855203679047e-07,"MBD3"
4.2890135887319e-12,0.253307424192062,0.192,0.151,1.21451997792121e-07,"ETFRF1"
4.30035116472781e-12,-0.45209079112671,0.194,0.23,1.21773043931597e-07,"CCNH"
4.35688372301791e-12,-0.603576786210557,0.092,0.122,1.23373876384698e-07,"PBX3"
4.36117808533254e-12,0.440743306257018,0.104,0.073,1.23495479842362e-07,"BLOC1S4"
4.47353265542461e-12,0.260078882586009,0.255,0.208,1.26677024203659e-07,"TRAPPC6A"
4.48019399357236e-12,0.284296707327061,0.201,0.159,1.26865653315988e-07,"TMEM243"
4.70122111274902e-12,-0.351793362042505,0.309,0.347,1.33124478249714e-07,"KANSL1"
4.71422900716334e-12,0.375524068526449,0.257,0.213,1.33492822795844e-07,"CYP51A1"
4.7988220139047e-12,-0.69850245698673,0.102,0.133,1.35888242967739e-07,"ATAD2B"
5.04663509267757e-12,-0.359944388674264,0.329,0.363,1.42905565919351e-07,"PTK2"
5.10125275354767e-12,0.310179554449853,0.155,0.119,1.44452174222209e-07,"HDHD3"
5.15587572635923e-12,0.457844399407487,0.127,0.093,1.45998932943314e-07,"NTAN1"
5.46892322503208e-12,-0.415327839697694,0.245,0.281,1.54863498963233e-07,"ATF7IP"
5.47805180461116e-12,-0.365297613912654,0.165,0.2,1.55121992951174e-07,"SCAPER"
5.51458103073323e-12,-0.752192008188324,0.082,0.11,1.56156391047273e-07,"PDE5A"
5.53868062524998e-12,0.400299398511018,0.202,0.161,1.56838819265204e-07,"CAPN1"
5.63942149249955e-12,-0.364076489093655,0.328,0.364,1.5969149840311e-07,"RORA"
5.86949612039035e-12,-0.478022624315401,0.133,0.166,1.66206521641094e-07,"WDFY2"
6.23656681852935e-12,0.273767266087375,0.31,0.26,1.76600862600296e-07,"DCTN3"
6.39613489259545e-12,-0.400588732894372,0.207,0.244,1.81119351753625e-07,"GSK3B"
6.4391098132876e-12,-0.764205811816242,0.09,0.118,1.82336272582865e-07,"KLHL13"
6.56275034316423e-12,0.264354091217345,0.388,0.335,1.85837401467381e-07,"SMS"
6.71818156661175e-12,0.349092486295062,0.102,0.072,1.90238747421745e-07,"APOM"
6.80766554239653e-12,0.494463412015032,0.138,0.103,1.92772665164043e-07,"MTRES1"
6.85733047816992e-12,-0.780602114383037,0.092,0.121,1.94179027150338e-07,"KLF7"
6.87161438861494e-12,0.36695603749323,0.144,0.109,1.94583504642409e-07,"AP1AR"
7.01185857162281e-12,-0.563518969710278,0.178,0.212,1.98554799172643e-07,"FRMD4A"
7.37876426626372e-12,0.314510683305085,0.203,0.161,2.0894446772779e-07,"CIAO2A"
7.86104514816088e-12,0.325287176425896,0.151,0.114,2.22601215460472e-07,"FH"
8.15618424973377e-12,-0.278814913537248,0.589,0.628,2.30958669399711e-07,"NEAT1"
8.26282793631992e-12,-0.59083642729192,0.17,0.203,2.33978498672771e-07,"ATP8B1"
8.27704808716332e-12,-0.369750732568016,0.238,0.275,2.34381170684204e-07,"ZNF704"
8.31068547313407e-12,0.31514632054676,0.142,0.106,2.35333680542738e-07,"PBDC1"
8.60444561562792e-12,-0.474175736640217,0.106,0.137,2.43652086497736e-07,"BTRC"
8.64708304959549e-12,0.367780307255346,0.169,0.131,2.44859450715396e-07,"ANAPC15"
8.66928951909303e-12,-0.537275207611236,0.137,0.17,2.45488271312157e-07,"MFHAS1"
8.74456063115758e-12,0.370965391403189,0.249,0.204,2.47619723392489e-07,"DYNC2LI1"
8.96194229937919e-12,0.268659061098385,0.242,0.197,2.5377532009152e-07,"TMEM9B"
9.03099817151087e-12,0.484586135720367,0.156,0.12,2.55730775222673e-07,"PDCD2"
9.10049813285241e-12,0.314529405175687,0.143,0.107,2.57698805627982e-07,"INSIG2"
9.2246210670055e-12,0.326720949194067,0.164,0.126,2.61213594754395e-07,"IFNGR2"
9.68669588985449e-12,0.343682559486036,0.124,0.091,2.7429816751301e-07,"MSRB1"
1.01222786246229e-11,-0.465651011568403,0.236,0.272,2.86632563813448e-07,"EPC1"
1.0638221973738e-11,-0.708347809503996,0.09,0.119,3.0124253163034e-07,"PDZD2"
1.08308917390332e-11,0.369678821486027,0.131,0.098,3.06698361374202e-07,"CREB3"
1.10373995395736e-11,-0.493679633164876,0.177,0.212,3.12546042762105e-07,"CLASP2"
1.10835784994379e-11,0.298818853836378,0.147,0.111,3.13853692368582e-07,"C1GALT1C1"
1.12529639524701e-11,-0.802339444724814,0.327,0.354,3.18650180242096e-07,"ESRRG"
1.12596598711434e-11,0.251275028844757,0.207,0.164,3.18839788571168e-07,"NECTIN2"
1.12858611345246e-11,0.283726126554932,0.283,0.237,3.19581729746332e-07,"HEBP2"
1.16179222028447e-11,-0.394775196421623,0.322,0.356,3.28984703017954e-07,"KIAA1217"
1.19073639837097e-11,0.289304137482501,0.18,0.14,3.37180825926708e-07,"SMIM12"
1.19431131651027e-11,0.364745628278201,0.192,0.151,3.38193135496212e-07,"TFPI"
1.26283428159013e-11,0.262917538429996,0.211,0.169,3.57596783517877e-07,"MRPL38"
1.27138299887974e-11,0.410849850592063,0.111,0.08,3.60017523792777e-07,"TMEM11"
1.29203314713777e-11,0.312755688458136,0.157,0.12,3.65865026275003e-07,"IFI6"
1.30826460775779e-11,0.396606161245719,0.159,0.122,3.70461288978774e-07,"SMARCB1"
1.30877531034912e-11,0.335278899565229,0.136,0.102,3.7060590463156e-07,"LCMT1"
1.36022304531025e-11,0.414953469079255,0.278,0.234,3.85174359740503e-07,"FAT1"
1.44608769403476e-11,0.373385621569402,0.165,0.128,4.09488652319823e-07,"PSMD6"
1.44635414756067e-11,0.330279654942484,0.216,0.175,4.09564103964755e-07,"PMF1"
1.47202250389e-11,0.586450515841267,0.108,0.077,4.16832612426532e-07,"HDDC3"
1.47772065080704e-11,-0.422710355897967,0.188,0.222,4.1844615668903e-07,"MIB1"
1.58869198817922e-11,-0.533423912638138,0.092,0.121,4.49869910292711e-07,"PRKCH"
1.59012802924963e-11,0.452722799055377,0.1,0.071,4.50276554042617e-07,"HOXA-AS2"
1.59940949373549e-11,0.25548728651483,0.359,0.308,4.5290478634108e-07,"MAGED2"
1.60307322971676e-11,0.258394727545328,0.177,0.139,4.53942246458894e-07,"HOOK2"
1.60851919868447e-11,-0.814764645774006,0.325,0.357,4.55484381491482e-07,"TIMP3"
1.70647668662994e-11,-0.467411095453299,0.142,0.176,4.83223003353002e-07,"UVRAG"
1.73343561726824e-11,0.450189540207032,0.145,0.111,4.90856963741848e-07,"CDS1"
1.75745419901848e-11,-0.665678740258483,0.098,0.127,4.97658305536064e-07,"SHROOM4"
1.77342585061524e-11,0.323006412222469,0.137,0.103,5.02180998118718e-07,"ZFAND2B"
1.77469150486331e-11,0.522522199022255,0.2,0.163,5.02539393432144e-07,"HS6ST1"
1.78448367194051e-11,0.276704035327348,0.247,0.203,5.05312241383393e-07,"MRPL13"
1.79845060213845e-11,-0.552903485614853,0.321,0.352,5.09267257007544e-07,"PKP4"
1.93223215205762e-11,0.361507312949597,0.231,0.188,5.47150178498157e-07,"GIPC1"
1.93854254324435e-11,-0.538343294600019,0.206,0.238,5.48937091970502e-07,"NR3C1"
1.9441559473421e-11,0.841883642820102,0.107,0.078,5.50526639608862e-07,"CLDN15"
1.94756548191233e-11,-0.342984410450105,0.371,0.401,5.51492117513113e-07,"CTNND1"
2.02793337678031e-11,0.255407629712871,0.198,0.157,5.74249894302881e-07,"ISYNA1"
2.03023677547595e-11,-0.342097454259827,0.096,0.126,5.74902147711526e-07,"SCN2A"
2.03129816584412e-11,-0.731418251495735,0.148,0.179,5.7520270162208e-07,"NRP1"
2.03954630961789e-11,0.273809445303315,0.175,0.137,5.77538328494498e-07,"STARD10"
2.11004547168159e-11,0.250384286377724,0.208,0.166,5.97501576216075e-07,"C9orf78"
2.17428509276517e-11,-0.544180175339621,0.142,0.175,6.15692309718314e-07,"MYO1E"
2.24207319377001e-11,0.324213533889532,0.245,0.201,6.34887866279854e-07,"TFG"
2.2733724765366e-11,-0.477221737981362,0.168,0.202,6.43750884180869e-07,"ZMIZ1"
2.36759500893413e-11,0.29742600888716,0.222,0.179,6.70431878679878e-07,"COQ9"
2.38232026119386e-11,-0.521334455687807,0.222,0.259,6.74601628362265e-07,"PLXDC2"
2.47708520362266e-11,0.294951120196936,0.221,0.179,7.0143621710983e-07,"SPINT1-AS1"
2.48081555298540e-11,0.339202755030038,0.162,0.125,7.02492540138877e-07,"TXNDC9"
2.60971244614439e-11,0.341028331461303,0.113,0.082,7.38992273374706e-07,"CARD19"
2.80440115574265e-11,0.290327732446048,0.3,0.254,7.94122275271647e-07,"PHB2"
2.97266655735484e-11,0.262076819436348,0.282,0.236,8.41769989046171e-07,"TBCB"
2.98592878500999e-11,-0.457872285114275,0.17,0.204,8.45525454051278e-07,"SSBP3"
3.09752223870419e-11,0.265119122854746,0.179,0.141,8.77125372333865e-07,"TMBIM1"
3.18537722138904e-11,-0.36805260943513,0.254,0.291,9.02003267780734e-07,"PCCA"
3.1896038743221e-11,-0.287899304616961,0.103,0.134,9.03200129091789e-07,"RHCG"
3.32555062977907e-11,-0.394121622608988,0.106,0.137,9.41696171834539e-07,"INVS"
3.51210172055971e-11,0.449046743225608,0.102,0.073,9.94521844210894e-07,"RAB32"
3.74225095356451e-11,0.332570865785981,0.133,0.1,1.05969320252086e-06,"LTBR"
3.75839359634256e-11,0.483118937179594,0.106,0.076,1.06426431467632e-06,"TMEM99"
3.82785432327058e-11,-0.833275685666597,0.076,0.102,1.08393350872053e-06,"KLHL3"
3.87041737667227e-11,-0.539646930040975,0.09,0.118,1.09598608855229e-06,"XPO4"
3.9261927042844e-11,0.256850990710845,0.117,0.086,1.11177998807221e-06,"SLC2A1"
3.93791665942445e-11,0.480886781345854,0.108,0.078,1.11509986044922e-06,"SLC4A7"
4.15592005253984e-11,0.308327470029965,0.215,0.174,1.17683188127771e-06,"EMC4"
4.16990886265012e-11,0.252650122397831,0.17,0.133,1.18079309263663e-06,"ECHDC3"
4.1906922376711e-11,0.391673146205514,0.167,0.131,1.18667832094133e-06,"RAB25"
4.19264454890856e-11,-0.39650797599333,0.144,0.178,1.18723115691444e-06,"PDE7B"
4.33519886655631e-11,0.422836598109543,0.134,0.101,1.22759826304275e-06,"ZDHHC4"
4.59997176077536e-11,-0.490892021547527,0.269,0.3,1.30257400349876e-06,"DST"
4.62228033626388e-11,0.260764025139047,0.207,0.166,1.30889112281984e-06,"PSMD2"
4.66019624008034e-11,-0.559053446163127,0.154,0.186,1.31962776930355e-06,"BCKDHB"
4.90822937848634e-11,0.284309807655658,0.192,0.152,1.38986331310598e-06,"NUDT22"
4.94199761931701e-11,-0.381566839976532,0.091,0.12,1.399425465862e-06,"TCEAL2"
4.94597980686499e-11,-0.389633287237707,0.29,0.319,1.40055310190996e-06,"TFCP2L1"
5.07593966858622e-11,0.661057655518651,0.226,0.191,1.43735383595356e-06,"AQP3"
5.1784576626801e-11,0.276130306658779,0.205,0.164,1.46638385634112e-06,"AK1"
5.32440758149733e-11,0.304247315842422,0.221,0.179,1.5077124948526e-06,"COMTD1"
5.58075807788327e-11,0.302666745956255,0.116,0.084,1.58030326491421e-06,"GSK3A"
5.59792244419226e-11,-0.53168520388039,0.094,0.122,1.58516369852192e-06,"RERG"
5.68771696407566e-11,0.431990807357857,0.197,0.159,1.61059081271731e-06,"MRPL15"
5.80160364194171e-11,0.286281061767075,0.267,0.224,1.64284010328863e-06,"ID4"
6.06794614554929e-11,0.292482284879496,0.16,0.123,1.71826031003519e-06,"PGP"
6.08491035336556e-11,0.257983222390633,0.272,0.226,1.72306406476253e-06,"ATP1B3"
6.38974770186381e-11,-0.693775682446705,0.112,0.141,1.80938485673678e-06,"TCF7L1"
6.45821632630013e-11,-0.433887642213968,0.297,0.328,1.82877311711841e-06,"OGA"
6.54569731750598e-11,0.27964205020907,0.166,0.129,1.85354510939817e-06,"CDK4"
6.55298038054752e-11,0.322286544204154,0.202,0.163,1.85560745435964e-06,"AGPAT2"
6.66442498288055e-11,-0.401046762693506,0.354,0.386,1.88716522240228e-06,"CRIP2"
6.83522127786773e-11,0.350346464390564,0.152,0.117,1.93552960925381e-06,"GMPR2"
6.90656869614769e-11,-0.899967599662446,0.081,0.106,1.95573305768814e-06,"PLPPR1"
7.04216684965786e-11,0.311363543377418,0.174,0.137,1.99413038681762e-06,"TSC22D4"
7.23418785164753e-11,-0.514309817430372,0.106,0.135,2.04850497395103e-06,"WDR7"
7.26518845084456e-11,0.26217401821714,0.183,0.145,2.05728341362565e-06,"TXNDC12"
7.27549466064153e-11,-0.487555853935586,0.241,0.274,2.06020182305386e-06,"CDC42SE1"
7.34978408493493e-11,-0.552827119368756,0.163,0.196,2.08123835933102e-06,"ETS1"
7.69172888432827e-11,-0.405928262474439,0.224,0.258,2.17806686817524e-06,"HERC1"
8.19737611124083e-11,0.290073751599552,0.158,0.123,2.32125099342007e-06,"PRPF31"
8.38322803814809e-11,-0.454856572653515,0.078,0.104,2.37387868356239e-06,"AC018730.1"
8.40694180936907e-11,0.326341032685022,0.123,0.092,2.38059371215904e-06,"OCEL1"
8.45388203885022e-11,0.289421816876412,0.234,0.193,2.39388577694122e-06,"CCT5"
8.56728310077406e-11,-0.668599541345226,0.08,0.106,2.42599755564619e-06,"RASSF3"
8.99549323918336e-11,0.541213132398934,0.182,0.147,2.54725382053955e-06,"PTGER1"
9.04374353183357e-11,0.27881588942573,0.183,0.145,2.56091685590931e-06,"NUBP2"
9.22597553909554e-11,0.273148526507284,0.259,0.216,2.61251949340569e-06,"RASSF7"
9.3015427343859e-11,-0.440775532186457,0.192,0.226,2.63391785609605e-06,"CLASP1"
9.44905276927325e-11,-0.513748344957687,0.082,0.108,2.67568827267511e-06,"NRF1"
9.48598977146276e-11,0.513951933544531,0.133,0.101,2.68614772358511e-06,"TMED3"
9.51319023556607e-11,0.304930619141741,0.115,0.084,2.69385007900524e-06,"PGM1"
9.95730164987663e-11,0.388605406666699,0.165,0.13,2.81960910819556e-06,"SPTSSA"
1.00873309705207e-10,0.316076998550899,0.145,0.111,2.85642951092235e-06,"RRM2B"
1.08425490807917e-10,0.279319502711657,0.232,0.191,3.0702846232078e-06,"NAXE"
1.09756854553762e-10,-0.43546784389044,0.112,0.143,3.10798485039888e-06,"TFCP2"
1.13026255021964e-10,0.261159999048579,0.167,0.131,3.20056446345696e-06,"ZNRD2"
1.13678844115839e-10,0.280726788941655,0.159,0.124,3.21904382882821e-06,"MXI1"
1.14395160011327e-10,0.483455932026916,0.17,0.136,3.23932774604074e-06,"ENDOG"
1.14568132758563e-10,0.357295475370829,0.197,0.16,3.24422581532424e-06,"GPR160"
1.15198770735046e-10,-0.461324537530067,0.192,0.225,3.26208359090431e-06,"LRCH1"
1.15202514194834e-10,0.281155932288882,0.266,0.223,3.26218959445512e-06,"EIF4H"
1.18100008690844e-10,-0.543374345524912,0.194,0.227,3.34423794609862e-06,"UBE2E2"
1.18994625437472e-10,-0.388137859687575,0.16,0.193,3.36957080851288e-06,"VWA8"
1.20278373086948e-10,-0.48340378776176,0.118,0.148,3.4059226907031e-06,"KDM4C"
1.28637989149638e-10,0.282233049387008,0.13,0.098,3.6426419387503e-06,"DNAJB9"
1.33072219909991e-10,0.446401206568559,0.111,0.082,3.76820605119121e-06,"DHCR24"
1.35678579482601e-10,0.291404920696658,0.142,0.108,3.84201033520881e-06,"YIPF2"
1.46603618134122e-10,0.275802070305931,0.292,0.247,4.15137465470394e-06,"SDHA"
1.47927892157895e-10,0.366169963949155,0.14,0.107,4.18887412223512e-06,"FAM136A"
1.49675311250218e-10,-0.593584647611478,0.146,0.177,4.23835578867242e-06,"KLHL5"
1.50006420855995e-10,-0.473163940359859,0.106,0.135,4.2477318193792e-06,"CYBRD1"
1.52597589822112e-10,-0.70796003020177,0.078,0.103,4.32110595099275e-06,"TIAM2"
1.53534074343042e-10,0.27238025906208,0.147,0.113,4.34762438317193e-06,"LHFPL3-AS2"
1.7254087048002e-10,0.271767397694732,0.242,0.2,4.88583982938273e-06,"PDHB"
1.82001969051271e-10,0.260265212423945,0.158,0.123,5.15374975762484e-06,"UFD1"
1.84135151570786e-10,0.293330351305385,0.167,0.131,5.21415508702994e-06,"PIH1D1"
1.94242844031578e-10,0.299098407433526,0.237,0.196,5.50037461444219e-06,"PINK1"
1.94664062647121e-10,0.277238385666331,0.136,0.103,5.51230226197852e-06,"THAP7"
2.04252197920954e-10,-0.332536780616516,0.205,0.239,5.78380948852766e-06,"RAPGEF2"
2.09781318038637e-10,-0.601839687893463,0.138,0.168,5.94037758290008e-06,"MAP4K4"
2.21564322444578e-10,0.319091132740256,0.234,0.194,6.27403691866313e-06,"PLLP"
2.22716733944139e-10,0.523261211050311,0.113,0.084,6.30666975509619e-06,"PLS1"
2.31222374580398e-10,0.284034782412004,0.261,0.219,6.54752398099312e-06,"IMP3"
2.34467112392167e-10,0.505884653987569,0.107,0.079,6.639405221609e-06,"FAM102A"
2.37753150500453e-10,0.49189561660527,0.174,0.14,6.73245596272132e-06,"TMEM38B"
2.56627608052895e-10,0.30025745382806,0.231,0.19,7.26692397723383e-06,"RNF187"
2.62319499455543e-10,0.28306297696677,0.148,0.114,7.42810126608262e-06,"TSFM"
2.65974371954626e-10,-0.309375813455635,0.105,0.134,7.53159629063914e-06,"PTPRS"
2.81971113125223e-10,0.303802022300514,0.186,0.149,7.98457601036695e-06,"ETF1"
2.82309287058524e-10,0.258908722334004,0.174,0.137,7.99415208163623e-06,"PTGES2"
2.86846102426352e-10,0.311980292775873,0.132,0.1,8.12262108240702e-06,"MED11"
2.87801116272135e-10,0.29267052737728,0.371,0.325,8.14966420947805e-06,"STMP1"
2.90603097141684e-10,0.258926463599567,0.136,0.103,8.22900790176107e-06,"TXNDC5"
3.04885672264277e-10,0.263395387963989,0.397,0.349,8.63344758150753e-06,"SRI"
3.0539526463258e-10,0.311251226962967,0.157,0.122,8.64787770860076e-06,"GRPEL1"
3.10530490210681e-10,0.491273848351496,0.107,0.079,8.79329189129585e-06,"SLC35A4"
3.20516393405426e-10,-0.760262239964434,0.089,0.115,9.07606271206145e-06,"CD109"
3.56246958389504e-10,-0.298306995197599,0.17,0.204,1.00878451207156e-05,"TNKS"
3.60915519692639e-10,0.253767675817359,0.171,0.136,1.02200447711365e-05,"DUSP3"
3.68588880572463e-10,-0.472113055974766,0.091,0.117,1.04373313311704e-05,"RNGTT"
3.68933106287272e-10,0.294640981106648,0.224,0.186,1.04470787707367e-05,"BUD23"
3.6893650876222e-10,-0.489289065800319,0.189,0.221,1.04471751186198e-05,"MLLT10"
3.69282160406215e-10,0.335794491252251,0.135,0.103,1.04569629362228e-05,"MZT1"
3.71303432444847e-10,0.29750927282017,0.179,0.143,1.05141992965407e-05,"POLR2C"
3.8088861259888e-10,-0.380997072163871,0.115,0.145,1.07856228429625e-05,"WDPCP"
3.8217426943517e-10,-0.447190242874427,0.125,0.155,1.08220287875957e-05,"HMBOX1"
3.91710610863328e-10,-0.871728705116771,0.098,0.123,1.10920693678169e-05,"SH3BP5"
4.13487910577715e-10,0.267017815640151,0.168,0.133,1.17087371638291e-05,"SRA1"
4.21507008841846e-10,-0.6492569389809,0.135,0.163,1.19358139693745e-05,"TPST2"
4.21641610515167e-10,0.255935119084695,0.293,0.249,1.1939625484958e-05,"SSB"
4.23772572588632e-10,0.26567438269668,0.196,0.159,1.19999679379923e-05,"HSBP1L1"
4.34999829271319e-10,-0.615592964045424,0.093,0.119,1.23178901654759e-05,"LHFPL6"
4.38282965475878e-10,0.308501455127587,0.138,0.106,1.24108587333804e-05,"DHRS7B"
4.60225395204118e-10,-0.430824718760747,0.164,0.197,1.3032202515995e-05,"RALYL"
5.04213296715671e-10,-0.390532729775511,0.079,0.104,1.42778079230977e-05,"LARGE1"
5.28218683216344e-10,-0.30898155676834,0.436,0.462,1.49575684526372e-05,"MACF1"
5.33134869584728e-10,0.437293765480368,0.144,0.112,1.50967801020307e-05,"HEIH"
5.33326716123383e-10,0.312398032065185,0.16,0.126,1.51022126204658e-05,"PEF1"
5.45848477528921e-10,0.435449218761738,0.101,0.074,1.54567913381864e-05,"NARF"
5.46347633800792e-10,0.291742464477785,0.264,0.223,1.5470925946337e-05,"CWC15"
5.48151190304087e-10,-0.466092742737014,0.245,0.274,1.55219972558408e-05,"CLMN"
5.50954837308382e-10,0.267839127761734,0.216,0.178,1.56013881280614e-05,"PXMP2"
5.59982060721609e-10,0.292743952157103,0.258,0.217,1.58570120134538e-05,"ATXN10"
5.68391556043935e-10,0.302022704182324,0.112,0.083,1.60951436924961e-05,"GUCD1"
5.76583447653434e-10,0.305824749212932,0.115,0.086,1.63271134872023e-05,"CCDC58"
6.03293617206503e-10,-0.433958747078863,0.152,0.183,1.70834653584365e-05,"PDE8A"
6.06321659546438e-10,0.312862432890644,0.155,0.121,1.71692104333765e-05,"HIKESHI"
6.1880123247704e-10,0.285398969731841,0.233,0.194,1.75225945000523e-05,"CETN2"
6.20791645778163e-10,-0.687967849458528,0.101,0.127,1.75789570335003e-05,"SPARCL1"
6.29088336978612e-10,0.372966271439502,0.118,0.089,1.78138944382233e-05,"MRPL9"
6.52678208982127e-10,-0.324949526259418,0.305,0.338,1.84818888437469e-05,"FNDC3B"
6.58161303235261e-10,0.425527619408852,0.12,0.091,1.86371536237129e-05,"MRPL58"
6.60912736168245e-10,-0.310673920240802,0.373,0.401,1.87150659500762e-05,"JMJD1C"
6.69761135441149e-10,0.344101650164663,0.124,0.094,1.8965626072287e-05,"DALRD3"
6.77598643861188e-10,0.337289966937341,0.108,0.079,1.91875607982173e-05,"COMMD5"
7.24205362345742e-10,0.258447137467234,0.161,0.127,2.05073232455444e-05,"SGCB"
7.41995206673626e-10,-0.635826938677618,0.111,0.138,2.10110782673771e-05,"USP9Y"
7.59698748353799e-10,0.293678126070018,0.159,0.125,2.15123894571345e-05,"ZDHHC12"
7.99863203296242e-10,-0.611542483539455,0.104,0.13,2.26497263277397e-05,"SPRED1"
8.29835962070468e-10,-0.254941770634739,0.221,0.254,2.34984649379494e-05,"ADK"
8.44029734992091e-10,0.328303702484793,0.104,0.077,2.3900390005771e-05,"F2RL1"
8.4472850936379e-10,0.2875090426156,0.2,0.163,2.39201771996544e-05,"GTF3A"
8.67508509472259e-10,0.350678984137564,0.195,0.159,2.4565238462726e-05,"JPT1"
9.01815511156201e-10,0.252919713125768,0.273,0.229,2.55367098294101e-05,"PDAP1"
9.11704036689329e-10,-0.38552863113884,0.242,0.273,2.58167232069317e-05,"RALGAPA1"
9.2202868530914e-10,-0.379728773990183,0.217,0.249,2.61090862818989e-05,"DYRK1A"
9.26837381085695e-10,-0.337765571828055,0.195,0.229,2.62452541202036e-05,"GPATCH8"
9.44767998559547e-10,-0.555280266262812,0.167,0.197,2.67529954152107e-05,"PLCG2"
9.61429380552659e-10,0.319820246239427,0.189,0.153,2.72247957691096e-05,"WDR34"
1.00025721039287e-09,0.397875799504379,0.135,0.104,2.8324283426695e-05,"GON7"
1.02129926737859e-09,0.796722656691817,0.1,0.074,2.89201313543597e-05,"PLAU"
1.07840534221677e-09,-0.601355039148547,0.1,0.126,3.05372040755522e-05,"RAPH1"
1.10107589712527e-09,0.301987016802214,0.159,0.126,3.11791661788963e-05,"EIF2S1"
1.10287579069279e-09,0.313476230631622,0.233,0.194,3.12301337650478e-05,"DAPK1"
1.12822062803275e-09,0.260916283356444,0.166,0.131,3.19478235240034e-05,"DHPS"
1.19376375451452e-09,0.320464364947207,0.145,0.113,3.38038082365877e-05,"PHAX"
1.25653198956854e-09,0.297024171444881,0.17,0.136,3.55812163486124e-05,"GGCT"
1.34049815692094e-09,0.260576788765683,0.271,0.229,3.79588863095304e-05,"NGRN"
1.41018596799825e-09,0.300335835742417,0.13,0.1,3.99322360558063e-05,"DNAJB12"
1.43601042168484e-09,0.272227337956297,0.134,0.103,4.06635071108497e-05,"DVL3"
1.43717872467593e-09,-0.685670179918992,0.108,0.134,4.06965899466483e-05,"SHANK3"
1.43726872359826e-09,-0.506253143233591,0.118,0.146,4.06991384461318e-05,"CWC27"
1.47461709509855e-09,0.300232470864673,0.128,0.098,4.17567322819057e-05,"SPATA20"
1.50342870148693e-09,-0.88837414303593,0.175,0.205,4.25725905400053e-05,"EMCN"
1.51275103554838e-09,0.376373776143299,0.169,0.137,4.28365710736234e-05,"PLPP5"
1.51619361510313e-09,0.264559429267636,0.231,0.192,4.29340545988754e-05,"MBP"
1.57455692928465e-09,0.295692499030472,0.168,0.134,4.45867285665535e-05,"ELP5"
1.6254149137751e-09,0.321059906117651,0.101,0.075,4.60268741133696e-05,"SLC35B2"
1.74307088201148e-09,-0.572070391167524,0.128,0.156,4.93585381659191e-05,"KANK2"
1.744549382664e-09,-0.392778228398219,0.228,0.259,4.94004048688964e-05,"MED13"
1.75551506664817e-09,0.255889649910005,0.172,0.138,4.97109201422763e-05,"RTCB"
1.8958800399172e-09,-0.501074094247713,0.131,0.159,5.36856350903353e-05,"PDSS2"
2.08093797496075e-09,-0.584874054233132,0.09,0.115,5.89259206369634e-05,"CDK17"
2.13107598234785e-09,0.345438524805611,0.185,0.151,6.03456785921441e-05,"SLBP"
2.1981105824409e-09,0.346973927891347,0.172,0.138,6.22438973629791e-05,"HRAS"
2.20117790191727e-09,-0.500542717793676,0.166,0.196,6.23307546485913e-05,"NLK"
2.21948992518151e-09,0.314951069636881,0.145,0.114,6.28492962113647e-05,"IGSF8"
2.22022977780512e-09,0.351486142470281,0.147,0.116,6.28702466181075e-05,"DMTN"
2.24055463071693e-09,0.300372061559428,0.191,0.156,6.34457854780113e-05,"ZDHHC3"
2.24487539668417e-09,0.462981468673113,0.101,0.074,6.35681366079055e-05,"PLIN3"
2.25908913797923e-09,0.368319322495131,0.122,0.093,6.39706271201579e-05,"PTGR2"
2.27224861149011e-09,0.38251936065812,0.184,0.15,6.43432639315655e-05,"CFAP298"
